adj,adjneg
0.00032138824462890625,0.0006732940673828125
0.0003139972686767578,0.0007431507110595703
0.00034999847412109375,0.0005955696105957031
0.00031495094299316406,0.0006334781646728516
0.00035309791564941406,0.0005955696105957031
0.0003285408020019531,0.0006196498870849609
0.00034880638122558594,0.0005671977996826172
0.0003573894500732422,0.0005762577056884766
0.0003178119659423828,0.0005977153778076172
0.00031757354736328125,0.0006425380706787109
0.00035381317138671875,0.000637054443359375
0.0003669261932373047,0.0005481243133544922
0.0003161430358886719,0.0006263256072998047
0.0003197193145751953,0.0005786418914794922
0.00033211708068847656,0.0006606578826904297
0.0003056526184082031,0.0007147789001464844
0.00031757354736328125,0.0006663799285888672
0.0003275871276855469,0.0006718635559082031
0.00032639503479003906,0.0006508827209472656
0.00037670135498046875,0.0006456375122070312
0.00043463706970214844,0.0005729198455810547
0.00036215782165527344,0.0006101131439208984
0.0003170967102050781,0.0006732940673828125
0.0003273487091064453,0.0007045269012451172
0.0003237724304199219,0.0006327629089355469
0.0003273487091064453,0.0006608963012695312
0.00033974647521972656,0.0006465911865234375
0.0003561973571777344,0.0006659030914306641
0.0003249645233154297,0.0006735324859619141
0.00033473968505859375,0.0006263256072998047
0.0003848075866699219,0.0005037784576416016
0.0003571510314941406,0.00043892860412597656
0.00032591819763183594,0.0006592273712158203
0.0003719329833984375,0.0006148815155029297
0.00032806396484375,0.0006415843963623047
0.00032138824462890625,0.0006029605865478516
0.00043773651123046875,0.0005853176116943359
0.0003459453582763672,0.0006451606750488281
0.0003311634063720703,0.0005681514739990234
0.00033974647521972656,0.0005915164947509766
0.0003561973571777344,0.0005860328674316406
0.0003387928009033203,0.000614166259765625
0.000335693359375,0.0006592273712158203
0.0003337860107421875,0.0006425380706787109
0.00033473968505859375,0.0006842613220214844
0.00032401084899902344,0.0006847381591796875
0.00031757354736328125,0.0006318092346191406
0.0003273487091064453,0.0006303787231445312
0.0003294944763183594,0.0006999969482421875
0.00036334991455078125,0.0004837512969970703
0.000324249267578125,0.0006461143493652344
0.0003235340118408203,0.0006849765777587891
0.00032830238342285156,0.0006706714630126953
0.00033354759216308594,0.0007007122039794922
0.000324249267578125,0.0007250308990478516
0.0003452301025390625,0.0006594657897949219
0.0003802776336669922,0.0006372928619384766
0.0003502368927001953,0.0006620883941650391
0.0003185272216796875,0.000629425048828125
0.0003132820129394531,0.0007078647613525391
0.00036978721618652344,0.0005538463592529297
0.00032448768615722656,0.0006339550018310547
0.00038170814514160156,0.0006542205810546875
0.0003466606140136719,0.0005993843078613281
0.00034165382385253906,0.0005230903625488281
0.00034618377685546875,0.0006902217864990234
0.0003268718719482422,0.00064849853515625
0.0004177093505859375,0.0006074905395507812
0.00035691261291503906,0.0006048679351806641
0.00038051605224609375,0.0006392002105712891
0.0003490447998046875,0.0005340576171875
0.00039887428283691406,0.0005962848663330078
0.0003325939178466797,0.0006651878356933594
0.00031876564025878906,0.0006222724914550781
0.000324249267578125,0.000675201416015625
0.00034928321838378906,0.00075531005859375
0.00034046173095703125,0.0005428791046142578
0.00036978721618652344,0.0006117820739746094
0.00036215782165527344,0.0006253719329833984
0.0003311634063720703,0.0006883144378662109
0.00034999847412109375,0.0005459785461425781
0.00034427642822265625,0.0006327629089355469
0.0003192424774169922,0.0006821155548095703
